DIA,LONG,LAT,HORA,T(°C) ,Ur (%),ALT (m),V(km/h),Unnamed: 8,Unnamed: 9,LONG,LAT,ALT (m),PONTOS,Unnamed: 4,COB. PAIS (%),COB. ARB.(%),SOLO EXP.(%),A. PAV.(%),A. EDF. (%),ÁGUA(%)
2016-03-04,607287,8269532, 0:13:47,29.1,83.6,197.3,37.13,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607279,8269536, 0:13:48,29.1,83.7,197.3,34.54,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607270,8269539, 0:13:49,29.1,83.7,197.3,34.54,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607260,8269544, 0:13:50,29.1,83.7,196.8,34.54,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607252,8269547, 0:13:51,29.1,83.7,196.3,34.54,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607243,8269551, 0:13:52,29.1,83.7,196.2,34.54,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607235,8269556, 0:13:53,29.1,83.7,196.2,35.48,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607226,8269559, 0:13:54,29.1,83.6,196.1,35.48,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607217,8269564, 0:13:55,29.1,83.6,195.6,35.48,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607208,8269568, 0:13:56,29.1,83.6,195.3,35.48,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607200,8269573, 0:13:57,29.1,83.5,195.4,35.48,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607191,8269576, 0:13:58,29.1,83.5,195.4,33.15,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607183,8269580, 0:13:59,29.1,83.5,195.8,33.15,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607176,8269584, 0:14:0,29.1,83.5,196.0,33.15,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607170,8269586, 0:14:1,29.1,83.5,195.9,33.15,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607164,8269589, 0:14:2,29.1,83.5,195.7,33.15,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607159,8269592, 0:14:3,29.1,83.4,195.7,18.85,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607156,8269594, 0:14:4,29.1,83.4,195.7,16.72,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607151,8269595, 0:14:5,29.1,83.4,195.7,16.72,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607147,8269597, 0:14:6,29.1,83.3,195.8,16.72,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607143,8269598, 0:14:7,29.1,83.3,195.3,16.72,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607139,8269601, 0:14:8,29.1,83.3,195.3,16.72,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607134,8269603, 0:14:9,29.1,83.3,194.9,16.72,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607130,8269605, 0:14:10,29.1,83.3,194.9,16.72,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607125,8269607, 0:14:11,29.1,83.3,195.4,16.72,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607075,8269628, 0:14:18,29.1,82.2,196.0,29.11,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607068,8269632, 0:14:19,29.1,82.2,196.1,29.11,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607060,8269635, 0:14:20,29.1,82.2,196.1,29.11,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607053,8269639, 0:14:21,29.1,82.6,196.2,29.11,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607046,8269642, 0:14:22,29.1,82.6,196.7,29.11,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607037,8269644, 0:14:23,29.1,82.6,196.7,29.87,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607029,8269648, 0:14:24,29.1,82.3,197.6,29.87,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607022,8269651, 0:14:25,29.1,82.3,197.8,29.87,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607016,8269653, 0:14:26,29.1,82.3,198.0,29.87,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607008,8269656, 0:14:27,29.1,82.4,198.1,29.87,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,607001,8269659, 0:14:28,29.1,82.4,198.1,26.17,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606994,8269662, 0:14:29,29.1,82.4,198.9,26.17,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606989,8269664, 0:14:30,29.1,82.6,199.3,26.17,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606982,8269667, 0:14:31,29.1,82.6,199.6,26.17,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606975,8269668, 0:14:32,29.1,82.6,199.8,26.17,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606968,8269670, 0:14:33,29.1,82.7,199.8,24.21,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606962,8269672, 0:14:34,29.1,82.7,200.1,24.21,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606956,8269674, 0:14:35,29.1,82.7,200.3,24.21,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606949,8269677, 0:14:36,29.0,83.1,200.4,24.21,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606942,8269678, 0:14:37,29.0,83.1,200.4,24.21,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606935,8269680, 0:14:38,29.0,83.1,200.4,25.98,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606928,8269682, 0:14:39,29.0,83.4,200.6,25.98,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606920,8269685, 0:14:40,29.0,83.4,200.7,25.98,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606913,8269687, 0:14:41,29.0,83.4,200.7,25.98,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606905,8269690, 0:14:42,29.0,83.4,201.0,25.98,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606898,8269692, 0:14:43,29.0,83.4,201.0,28.74,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606889,8269695, 0:14:44,29.0,83.4,201.2,28.74,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606882,8269697, 0:14:45,29.0,83.5,201.4,28.74,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606874,8269699, 0:14:46,29.0,83.5,201.5,28.74,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606867,8269702, 0:14:47,29.0,83.5,201.6,28.74,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606860,8269705, 0:14:48,29.0,83.6,201.6,25.26,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606854,8269706, 0:14:49,29.0,83.6,201.6,23.21,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606848,8269708, 0:14:50,29.0,83.6,201.3,23.21,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606841,8269710, 0:14:51,29.0,83.8,201.4,23.21,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606835,8269713, 0:14:52,29.0,83.8,201.7,23.21,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606828,8269715, 0:14:53,29.0,83.8,201.7,26.37,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606821,8269717, 0:14:54,29.0,83.8,201.4,26.37,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606813,8269719, 0:14:55,29.0,83.8,201.4,26.37,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606759,8269742, 0:15:3,28.9,83.1,201.8,22.32,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606753,8269744, 0:15:4,28.9,83.1,202.5,22.32,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606747,8269746, 0:15:5,28.9,83.1,202.8,22.32,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606742,8269748, 0:15:6,28.9,84.0,203.0,22.32,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606735,8269751, 0:15:7,28.9,84.0,202.9,22.32,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606730,8269753, 0:15:8,28.9,84.0,202.9,21.48,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606723,8269756, 0:15:9,28.9,84.0,202.1,21.48,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606718,8269758, 0:15:10,28.9,84.0,201.7,21.48,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606713,8269760, 0:15:11,28.9,84.0,201.5,21.48,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606707,8269762, 0:15:12,28.9,83.9,201.5,21.48,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606704,8269763, 0:15:13,28.9,83.9,201.5,12.2,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606701,8269764, 0:15:14,28.9,83.9,201.4,12.2,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606700,8269765, 0:15:15,28.9,84.0,202.1,12.2,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606698,8269765, 0:15:16,28.9,84.0,202.3,12.2,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606697,8269766, 0:15:17,28.9,84.0,202.3,12.2,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606696,8269766, 0:15:18,29.0,84.4,202.3,3.74,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606694,8269766, 0:15:19,29.0,84.4,202.3,3.35,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606693,8269767, 0:15:20,29.0,84.4,202.3,3.35,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606693,8269767, 0:15:21,28.9,83.6,202.1,3.35,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269767, 0:15:22,28.9,83.6,202.1,3.35,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269767, 0:15:23,28.9,83.6,202.1,0.46,P2,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269767, 0:15:24,28.9,83.6,202.2,0.46,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269766, 0:15:25,28.9,83.6,202.2,0.46,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269766, 0:15:26,28.9,83.6,202.3,0.46,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269766, 0:15:27,28.9,83.7,202.5,0.46,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269766, 0:15:28,28.9,83.7,202.5,0.15,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269766, 0:15:29,28.9,83.7,202.6,0.15,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269766, 0:15:30,28.9,83.8,202.8,0.15,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269766, 0:15:31,28.9,83.8,202.5,0.15,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269767, 0:15:32,28.9,83.8,202.0,0.15,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269767, 0:15:33,28.9,84.0,202.0,0.54,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269767, 0:15:34,28.9,84.0,201.6,0.54,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606692,8269767, 0:15:35,28.9,84.0,201.3,0.54,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606693,8269766, 0:15:36,28.9,84.2,201.1,0.54,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606693,8269766, 0:15:37,28.9,84.2,201.1,0.54,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606693,8269766, 0:15:38,28.9,84.2,201.1,0.67,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606693,8269766, 0:15:39,29.0,84.9,201.3,0.67,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606693,8269766, 0:15:40,29.0,84.9,201.2,0.67,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606693,8269766, 0:15:41,29.0,84.9,201.1,0.67,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
2016-03-04,606693,8269766, 0:15:42,28.9,84.3,200.8,0.67,,,607388,8269468,,P1.10,,28.5976070295056,15.037578469043677,5.043480414209243,17.868448531323644,33.45288555591783,0.0
